listing_type,city,city_score,has_city,budget,budget_normalized,has_budget,has_email,has_phone,has_address,profile_complete,docs_uploaded,docs_score,is_long_term,has_move_in_date,is_business_hour,fifo_position,fifo_score,converted
Buy,Ben Arous,0.83,1,110150.0,0.07343333333333334,1,1,1,1,100,3,0.6,,1,0,4591,0.082,0
Buy,Unknown,0.3,0,216275.0,0.14418333333333333,1,1,1,1,100,1,0.2,,0,0,4592,0.082,0
Rent,Hammamet,0.82,1,1048.0,0.2096,1,1,1,1,100,5,1.0,1.0,1,0,4593,0.081,1
Rent,Nabeul,0.78,1,3265.0,0.653,1,1,1,1,100,1,0.2,,0,0,4594,0.081,0
Rent,Tunis,1.0,1,2228.0,0.4456,1,1,1,1,100,2,0.4,1.0,1,1,4595,0.081,1
Rent,Hammamet,0.82,1,4778.0,0.9556,1,1,1,1,100,5,1.0,,0,1,4596,0.081,1
Rent,Ariana,0.88,1,2662.0,0.5324,1,1,1,0,60,1,0.2,1.0,1,1,4597,0.081,1
Rent,Sfax,0.85,1,,,0,1,1,1,100,1,0.2,1.0,1,0,4598,0.08,1
Buy,Unknown,0.3,0,1323658.0,0.8824386666666667,1,1,0,1,70,2,0.4,,0,0,4599,0.08,0
Buy,Sfax,0.85,1,626041.0,0.41736066666666666,1,1,1,1,100,3,0.6,,1,0,4600,0.08,1
Buy,Tunis,1.0,1,768564.0,0.512376,1,1,1,1,100,4,0.8,,1,0,4601,0.08,1
Buy,Hammamet,0.82,1,928911.0,0.619274,1,1,1,1,100,3,0.6,,1,0,4602,0.08,1
Rent,Sfax,0.85,1,730.0,0.146,1,1,1,1,100,3,0.6,1.0,1,0,4603,0.079,1
Rent,Ben Arous,0.83,1,1952.0,0.3904,1,1,1,0,60,4,0.8,0.0,1,0,4604,0.079,1
Rent,La Marsa,0.95,1,3999.0,0.7998,1,1,1,0,60,4,0.8,0.0,1,0,4605,0.079,1
Buy,Ariana,0.88,1,1492315.0,0.9948766666666666,1,1,1,1,100,5,1.0,,1,1,4606,0.079,1
Rent,Hammamet,0.82,1,1291.0,0.2582,1,1,1,1,100,4,0.8,1.0,1,0,4607,0.079,1
Rent,Ben Arous,0.83,1,4554.0,0.9108,1,1,1,1,100,0,0.0,0.0,1,1,4608,0.078,1
Buy,Nabeul,0.78,1,1356994.0,0.9046626666666666,1,1,0,1,70,2,0.4,,0,1,4609,0.078,1
Buy,La Marsa,0.95,1,,,0,1,1,1,100,1,0.2,,1,1,4610,0.078,0
Buy,Tunis,1.0,1,579625.0,0.3864166666666667,1,1,1,1,100,2,0.4,,1,1,4611,0.078,1
Rent,Sfax,0.85,1,2312.0,0.4624,1,1,1,1,100,0,0.0,,0,1,4612,0.078,0
Buy,Ariana,0.88,1,114991.0,0.07666066666666667,1,1,1,1,100,4,0.8,,1,0,4613,0.077,1
Buy,Ariana,0.88,1,830304.0,0.553536,1,1,1,0,60,5,1.0,,1,0,4614,0.077,1
Buy,Monastir,0.8,1,1460013.0,0.973342,1,1,1,1,100,1,0.2,,1,1,4615,0.077,1
Rent,Ben Arous,0.83,1,4216.0,0.8432,1,1,1,1,100,3,0.6,0.0,1,1,4616,0.077,1
Rent,Sfax,0.85,1,1785.0,0.357,1,1,1,1,100,4,0.8,1.0,1,0,4617,0.077,1
Buy,Ariana,0.88,1,1170173.0,0.7801153333333334,1,1,0,0,30,5,1.0,,1,0,4618,0.076,0
Rent,Unknown,0.3,0,4524.0,0.9048,1,1,0,1,70,3,0.6,1.0,1,1,4619,0.076,1
Rent,La Marsa,0.95,1,,,0,1,1,1,100,1,0.2,1.0,1,0,4620,0.076,1
Rent,Bizerte,0.75,1,,,0,1,1,0,60,4,0.8,1.0,1,0,4621,0.076,1
Buy,Ariana,0.88,1,584065.0,0.38937666666666665,1,1,1,0,60,0,0.0,,1,1,4622,0.076,0
Buy,Tunis,1.0,1,858077.0,0.5720513333333334,1,1,1,1,100,4,0.8,,1,1,4623,0.075,1
Buy,Tunis,1.0,1,1310618.0,0.8737453333333334,1,1,1,0,60,2,0.4,,0,1,4624,0.075,1
Buy,Bizerte,0.75,1,307595.0,0.20506333333333332,1,1,1,1,100,5,1.0,,0,0,4625,0.075,1
Rent,Hammamet,0.82,1,1063.0,0.2126,1,1,1,1,100,5,1.0,1.0,1,0,4626,0.075,1
Buy,Monastir,0.8,1,739387.0,0.4929246666666667,1,1,1,1,100,1,0.2,,0,1,4627,0.075,0
Rent,Bizerte,0.75,1,3967.0,0.7934,1,1,1,1,100,5,1.0,0.0,1,1,4628,0.074,1
Rent,Tunis,1.0,1,2604.0,0.5208,1,1,1,1,100,0,0.0,1.0,1,1,4629,0.074,1
Buy,Unknown,0.3,0,905515.0,0.6036766666666666,1,1,1,1,100,3,0.6,,1,1,4630,0.074,1
Rent,Hammamet,0.82,1,1344.0,0.2688,1,1,1,1,100,4,0.8,,0,1,4631,0.074,1
Rent,Unknown,0.3,0,2432.0,0.4864,1,1,0,1,70,4,0.8,1.0,1,1,4632,0.074,1
Buy,Bizerte,0.75,1,750335.0,0.5002233333333334,1,1,1,1,100,2,0.4,,1,1,4633,0.073,1
Rent,Sousse,0.9,1,4665.0,0.933,1,1,1,1,100,0,0.0,1.0,1,0,4634,0.073,1
Buy,Ariana,0.88,1,1003407.0,0.668938,1,1,1,1,100,2,0.4,,1,1,4635,0.073,1
Rent,Ben Arous,0.83,1,,,0,1,1,1,100,4,0.8,0.0,1,1,4636,0.073,0
Buy,Nabeul,0.78,1,711164.0,0.4741093333333333,1,1,1,1,100,1,0.2,,0,0,4637,0.073,0
Buy,Unknown,0.3,0,953363.0,0.6355753333333334,1,1,1,1,100,2,0.4,,1,1,4638,0.072,0
Buy,Unknown,0.3,0,738276.0,0.492184,1,1,0,0,30,4,0.8,,0,1,4639,0.072,0
Buy,Ben Arous,0.83,1,619303.0,0.41286866666666666,1,1,1,1,100,5,1.0,,1,0,4640,0.072,0
Buy,Tunis,1.0,1,395839.0,0.26389266666666666,1,1,1,1,100,4,0.8,,1,0,4641,0.072,1
Rent,Ariana,0.88,1,423.0,0.0846,1,1,1,0,60,0,0.0,0.0,1,1,4642,0.072,0
Buy,Sousse,0.9,1,383569.0,0.25571266666666664,1,1,1,1,100,5,1.0,,1,0,4643,0.071,1
Rent,Non précisée,0.2,0,3434.0,0.6868,1,1,1,1,100,3,0.6,1.0,1,0,4644,0.071,1
Rent,Ariana,0.88,1,2179.0,0.4358,1,1,1,1,100,1,0.2,,0,1,4645,0.071,1
Rent,Sfax,0.85,1,4433.0,0.8866,1,1,1,1,100,4,0.8,1.0,1,1,4646,0.071,1
Buy,Unknown,0.3,0,763253.0,0.5088353333333333,1,1,1,1,100,1,0.2,,1,1,4647,0.071,0
Buy,Tunis,1.0,1,199287.0,0.132858,1,1,1,1,100,5,1.0,,1,0,4648,0.07,1
Rent,Hammamet,0.82,1,445.0,0.089,1,1,1,1,100,3,0.6,,0,1,4649,0.07,0
Rent,Unknown,0.3,0,2013.0,0.4026,1,1,1,1,100,5,1.0,0.0,1,1,4650,0.07,1
Rent,Tunis,1.0,1,4823.0,0.9646,1,1,1,0,60,2,0.4,1.0,1,0,4651,0.07,1
Buy,Bizerte,0.75,1,1277715.0,0.85181,1,1,1,1,100,1,0.2,,1,0,4652,0.07,1
Rent,Bizerte,0.75,1,2359.0,0.4718,1,1,1,1,100,0,0.0,,0,0,4653,0.069,0
Rent,Bizerte,0.75,1,,,0,1,1,1,100,0,0.0,1.0,1,0,4654,0.069,0
Buy,Sfax,0.85,1,,,0,1,1,1,100,1,0.2,,1,0,4655,0.069,0
Buy,Non précisée,0.2,0,1371621.0,0.914414,1,1,1,1,100,5,1.0,,1,1,4656,0.069,1
Rent,Unknown,0.3,0,4260.0,0.852,1,1,0,1,70,1,0.2,1.0,1,1,4657,0.069,1
Rent,Sousse,0.9,1,504.0,0.1008,1,1,1,1,100,1,0.2,,0,0,4658,0.068,0
Buy,Non précisée,0.2,0,1382822.0,0.9218813333333333,1,1,1,0,60,1,0.2,,1,0,4659,0.068,0
Buy,La Marsa,0.95,1,853596.0,0.569064,1,1,1,1,100,0,0.0,,1,0,4660,0.068,0
Rent,Sousse,0.9,1,2226.0,0.4452,1,1,1,1,100,2,0.4,1.0,1,1,4661,0.068,1
Rent,Sfax,0.85,1,,,0,0,1,1,70,5,1.0,,0,1,4662,0.068,1
Buy,Sfax,0.85,1,1189558.0,0.7930386666666667,1,1,0,0,30,4,0.8,,0,0,4663,0.067,1
Rent,La Marsa,0.95,1,4666.0,0.9332,1,1,1,1,100,3,0.6,,0,1,4664,0.067,1
Rent,Bizerte,0.75,1,3810.0,0.762,1,1,1,1,100,2,0.4,0.0,1,0,4665,0.067,1
Buy,Hammamet,0.82,1,721508.0,0.48100533333333334,1,1,1,1,100,3,0.6,,1,0,4666,0.067,1
Buy,Ben Arous,0.83,1,1347861.0,0.898574,1,1,1,1,100,3,0.6,,1,1,4667,0.067,1
Rent,Nabeul,0.78,1,652.0,0.1304,1,1,1,1,100,1,0.2,,0,0,4668,0.066,0
Buy,Bizerte,0.75,1,1192045.0,0.7946966666666667,1,1,1,1,100,0,0.0,,0,1,4669,0.066,0
Rent,Nabeul,0.78,1,3959.0,0.7918,1,1,1,1,100,3,0.6,1.0,1,0,4670,0.066,1
Rent,Monastir,0.8,1,3097.0,0.6194,1,1,1,1,100,5,1.0,,0,0,4671,0.066,1
Rent,Ariana,0.88,1,4188.0,0.8376,1,1,1,1,100,1,0.2,1.0,1,1,4672,0.066,1
Buy,Non précisée,0.2,0,1210542.0,0.807028,1,1,1,1,100,5,1.0,,0,0,4673,0.065,1
Rent,Non précisée,0.2,0,,,0,1,1,0,60,2,0.4,0.0,1,1,4674,0.065,0
Rent,Unknown,0.3,0,4104.0,0.8208,1,1,1,0,60,3,0.6,,0,1,4675,0.065,1
Buy,Tunis,1.0,1,248710.0,0.16580666666666666,1,1,1,1,100,3,0.6,,1,0,4676,0.065,0
Rent,Sousse,0.9,1,,,0,1,1,1,100,5,1.0,0.0,1,1,4677,0.065,1
Buy,Hammamet,0.82,1,1153059.0,0.768706,1,1,1,1,100,2,0.4,,0,1,4678,0.064,1
Buy,Nabeul,0.78,1,701924.0,0.46794933333333333,1,1,1,0,60,3,0.6,,0,0,4679,0.064,1
Rent,Sousse,0.9,1,3939.0,0.7878,1,1,1,1,100,5,1.0,1.0,1,0,4680,0.064,1
Rent,Sfax,0.85,1,3460.0,0.692,1,0,1,1,70,5,1.0,,0,1,4681,0.064,1
Buy,Sfax,0.85,1,85585.0,0.057056666666666665,1,1,1,1,100,0,0.0,,1,0,4682,0.064,0
Buy,Nabeul,0.78,1,254673.0,0.169782,1,1,1,1,100,5,1.0,,1,0,4683,0.063,1
Buy,Tunis,1.0,1,1072705.0,0.7151366666666666,1,1,1,1,100,3,0.6,,0,0,4684,0.063,1
Rent,Unknown,0.3,0,3122.0,0.6244,1,1,1,1,100,4,0.8,0.0,1,0,4685,0.063,0
Buy,Hammamet,0.82,1,1117146.0,0.744764,1,1,1,1,100,3,0.6,,0,0,4686,0.063,1
Buy,Ben Arous,0.83,1,786853.0,0.5245686666666667,1,1,1,1,100,1,0.2,,0,1,4687,0.063,0
Buy,Hammamet,0.82,1,962509.0,0.6416726666666667,1,1,1,1,100,3,0.6,,1,0,4688,0.062,1
Buy,Bizerte,0.75,1,668226.0,0.445484,1,1,1,1,100,3,0.6,,1,0,4689,0.062,0
Rent,Non précisée,0.2,0,468.0,0.0936,1,1,1,1,100,4,0.8,0.0,1,1,4690,0.062,0
Buy,Non précisée,0.2,0,1062963.0,0.708642,1,0,1,1,70,4,0.8,,1,0,4691,0.062,0
Rent,Unknown,0.3,0,631.0,0.1262,1,1,1,1,100,1,0.2,1.0,1,0,4692,0.062,0
Buy,Sfax,0.85,1,442682.0,0.29512133333333335,1,1,0,1,70,4,0.8,,1,1,4693,0.061,1
Rent,Monastir,0.8,1,2398.0,0.4796,1,1,1,1,100,5,1.0,,0,1,4694,0.061,1
Rent,Nabeul,0.78,1,1357.0,0.2714,1,1,1,1,100,2,0.4,0.0,1,1,4695,0.061,0
Buy,Sfax,0.85,1,201310.0,0.13420666666666667,1,1,1,1,100,1,0.2,,1,1,4696,0.061,0
Rent,Bizerte,0.75,1,538.0,0.1076,1,1,1,0,60,0,0.0,1.0,1,1,4697,0.061,0
Rent,Non précisée,0.2,0,656.0,0.1312,1,1,1,1,100,4,0.8,,0,0,4698,0.06,1
Buy,Sfax,0.85,1,963745.0,0.6424966666666667,1,0,1,1,70,2,0.4,,1,1,4699,0.06,1
Buy,Unknown,0.3,0,317487.0,0.211658,1,1,1,1,100,4,0.8,,1,1,4700,0.06,0
Buy,Unknown,0.3,0,814598.0,0.5430653333333333,1,1,1,1,100,5,1.0,,1,1,4701,0.06,1
Rent,Sfax,0.85,1,1108.0,0.2216,1,1,1,1,100,0,0.0,0.0,1,1,4702,0.06,0
Buy,Ben Arous,0.83,1,1477140.0,0.98476,1,1,1,1,100,4,0.8,,1,0,4703,0.059,1
Rent,Ariana,0.88,1,4887.0,0.9774,1,1,1,1,100,1,0.2,0.0,1,1,4704,0.059,1
Rent,Non précisée,0.2,0,,,0,1,1,1,100,1,0.2,1.0,1,1,4705,0.059,0
Buy,Unknown,0.3,0,619190.0,0.41279333333333335,1,1,1,1,100,4,0.8,,0,0,4706,0.059,0
Buy,Ariana,0.88,1,385490.0,0.25699333333333335,1,1,1,1,100,2,0.4,,1,0,4707,0.059,1
Rent,Nabeul,0.78,1,2720.0,0.544,1,0,1,1,70,3,0.6,,0,0,4708,0.058,1
Rent,Unknown,0.3,0,4008.0,0.8016,1,1,1,1,100,1,0.2,0.0,1,1,4709,0.058,1
Buy,Hammamet,0.82,1,,,0,0,0,1,40,0,0.0,,1,0,4710,0.058,0
Buy,Tunis,1.0,1,50106.0,0.033404,1,0,1,1,70,1,0.2,,1,1,4711,0.058,0
Rent,Unknown,0.3,0,1566.0,0.3132,1,1,1,0,60,3,0.6,,0,1,4712,0.058,0
Buy,Hammamet,0.82,1,406631.0,0.27108733333333335,1,1,1,1,100,3,0.6,,1,0,4713,0.057,1
Rent,Sousse,0.9,1,,,0,1,1,1,100,0,0.0,1.0,1,0,4714,0.057,1
Rent,Tunis,1.0,1,1339.0,0.2678,1,1,1,1,100,5,1.0,1.0,1,0,4715,0.057,1
Rent,Monastir,0.8,1,2247.0,0.4494,1,1,1,1,100,1,0.2,1.0,1,0,4716,0.057,1
Rent,Unknown,0.3,0,2952.0,0.5904,1,1,0,1,70,5,1.0,,0,0,4717,0.057,1
Rent,Nabeul,0.78,1,4430.0,0.886,1,1,1,0,60,4,0.8,0.0,1,0,4718,0.056,1
Buy,Unknown,0.3,0,1327122.0,0.884748,1,1,1,1,100,0,0.0,,1,1,4719,0.056,0
Rent,Nabeul,0.78,1,1525.0,0.305,1,1,0,1,70,4,0.8,0.0,1,0,4720,0.056,0
Rent,Sfax,0.85,1,4939.0,0.9878,1,1,1,1,100,1,0.2,1.0,1,1,4721,0.056,1
Buy,Bizerte,0.75,1,602094.0,0.401396,1,1,0,0,30,4,0.8,,1,1,4722,0.056,1
Buy,Ariana,0.88,1,1132308.0,0.754872,1,1,1,1,100,2,0.4,,0,0,4723,0.055,1
Buy,Hammamet,0.82,1,1133724.0,0.755816,1,1,1,1,100,0,0.0,,1,1,4724,0.055,0
Buy,Tunis,1.0,1,1219052.0,0.8127013333333334,1,1,0,1,70,0,0.0,,0,1,4725,0.055,1
Rent,Monastir,0.8,1,2936.0,0.5872,1,1,1,1,100,4,0.8,,0,1,4726,0.055,1
Rent,Unknown,0.3,0,500.0,0.1,1,1,1,1,100,4,0.8,0.0,1,1,4727,0.055,0
Buy,Sousse,0.9,1,847295.0,0.5648633333333334,1,1,1,0,60,4,0.8,,1,0,4728,0.054,1
Rent,La Marsa,0.95,1,338.0,0.0676,1,1,1,0,60,5,1.0,,0,0,4729,0.054,1
Rent,Sousse,0.9,1,2506.0,0.5012,1,1,0,1,70,3,0.6,1.0,1,1,4730,0.054,1
Rent,La Marsa,0.95,1,3464.0,0.6928,1,1,1,0,60,5,1.0,0.0,1,0,4731,0.054,1
Buy,Ben Arous,0.83,1,,,0,1,0,1,70,3,0.6,,0,0,4732,0.054,0
Rent,Bizerte,0.75,1,959.0,0.1918,1,1,1,1,100,1,0.2,,0,0,4733,0.053,0
Buy,Monastir,0.8,1,,,0,1,1,1,100,3,0.6,,0,1,4734,0.053,1
Buy,Ariana,0.88,1,843030.0,0.56202,1,1,1,1,100,2,0.4,,0,1,4735,0.053,1
Rent,Ariana,0.88,1,3447.0,0.6894,1,1,1,1,100,3,0.6,0.0,1,1,4736,0.053,1
Rent,Ariana,0.88,1,3583.0,0.7166,1,1,1,1,100,1,0.2,,0,0,4737,0.053,1
Buy,Nabeul,0.78,1,899785.0,0.5998566666666667,1,1,1,1,100,2,0.4,,1,1,4738,0.052,1
Rent,Sousse,0.9,1,4467.0,0.8934,1,1,1,1,100,0,0.0,0.0,1,0,4739,0.052,0
Rent,Unknown,0.3,0,2036.0,0.4072,1,1,1,1,100,2,0.4,1.0,1,1,4740,0.052,1
Buy,Ben Arous,0.83,1,302971.0,0.20198066666666667,1,1,1,1,100,2,0.4,,1,1,4741,0.052,0
Rent,Ben Arous,0.83,1,1759.0,0.3518,1,1,1,1,100,1,0.2,1.0,1,1,4742,0.052,1
Buy,Ben Arous,0.83,1,1015244.0,0.6768293333333333,1,1,1,1,100,0,0.0,,1,0,4743,0.051,0
Rent,La Marsa,0.95,1,4074.0,0.8148,1,1,1,1,100,2,0.4,1.0,1,1,4744,0.051,1
Rent,Ben Arous,0.83,1,1113.0,0.2226,1,1,1,1,100,2,0.4,1.0,1,0,4745,0.051,1
Rent,La Marsa,0.95,1,4533.0,0.9066,1,1,1,1,100,0,0.0,1.0,1,0,4746,0.051,1
Rent,La Marsa,0.95,1,2891.0,0.5782,1,1,0,1,70,0,0.0,1.0,1,1,4747,0.051,1
Buy,Non précisée,0.2,0,,,0,1,1,1,100,5,1.0,,1,1,4748,0.05,1
Buy,Unknown,0.3,0,,,0,1,0,1,70,3,0.6,,0,0,4749,0.05,0
Rent,Nabeul,0.78,1,4705.0,0.941,1,1,1,1,100,2,0.4,1.0,1,0,4750,0.05,1
Buy,Hammamet,0.82,1,526365.0,0.35091,1,0,1,1,70,1,0.2,,0,1,4751,0.05,0
Buy,Nabeul,0.78,1,693928.0,0.4626186666666667,1,1,1,1,100,2,0.4,,1,0,4752,0.05,0
Buy,Monastir,0.8,1,825485.0,0.5503233333333334,1,1,0,1,70,2,0.4,,1,1,4753,0.049,0
Buy,Sfax,0.85,1,425682.0,0.283788,1,1,1,1,100,2,0.4,,0,1,4754,0.049,0
Buy,Ariana,0.88,1,471866.0,0.3145773333333333,1,1,1,0,60,0,0.0,,1,0,4755,0.049,0
Buy,Sousse,0.9,1,205749.0,0.137166,1,0,1,1,70,3,0.6,,1,1,4756,0.049,0
Rent,Monastir,0.8,1,3700.0,0.74,1,0,1,1,70,5,1.0,1.0,1,0,4757,0.049,1
Rent,Hammamet,0.82,1,3605.0,0.721,1,1,1,1,100,3,0.6,,0,0,4758,0.048,1
Rent,Sousse,0.9,1,,,0,1,1,1,100,5,1.0,0.0,1,1,4759,0.048,1
Buy,La Marsa,0.95,1,,,0,1,1,1,100,0,0.0,,0,0,4760,0.048,0
Rent,Ariana,0.88,1,3482.0,0.6964,1,1,1,0,60,5,1.0,0.0,1,0,4761,0.048,1
Rent,Sousse,0.9,1,2401.0,0.4802,1,0,1,1,70,2,0.4,1.0,1,0,4762,0.048,1
Rent,Sfax,0.85,1,2148.0,0.4296,1,1,0,1,70,4,0.8,0.0,1,1,4763,0.047,1
Buy,Monastir,0.8,1,1112377.0,0.7415846666666667,1,1,1,1,100,5,1.0,,0,1,4764,0.047,1
Rent,Nabeul,0.78,1,4470.0,0.894,1,1,1,1,100,1,0.2,1.0,1,0,4765,0.047,1
Rent,Bizerte,0.75,1,3491.0,0.6982,1,1,0,1,70,5,1.0,1.0,1,0,4766,0.047,1
Buy,Ariana,0.88,1,,,0,1,1,0,60,5,1.0,,1,1,4767,0.047,1
Rent,Tunis,1.0,1,4035.0,0.807,1,1,1,0,60,2,0.4,,0,1,4768,0.046,1
Rent,Nabeul,0.78,1,4525.0,0.905,1,1,1,1,100,0,0.0,0.0,1,1,4769,0.046,1
Rent,Non précisée,0.2,0,1390.0,0.278,1,1,1,0,60,2,0.4,,0,0,4770,0.046,0
Rent,Monastir,0.8,1,1160.0,0.232,1,1,1,1,100,3,0.6,0.0,1,0,4771,0.046,0
Rent,Monastir,0.8,1,943.0,0.1886,1,1,1,0,60,2,0.4,0.0,1,0,4772,0.046,0
Buy,Ariana,0.88,1,330130.0,0.22008666666666668,1,1,1,1,100,5,1.0,,1,0,4773,0.045,1
Rent,Tunis,1.0,1,1378.0,0.2756,1,1,1,1,100,1,0.2,,0,0,4774,0.045,0
Buy,Sousse,0.9,1,96890.0,0.06459333333333334,1,1,1,1,100,0,0.0,,0,0,4775,0.045,0
Buy,Sousse,0.9,1,1315847.0,0.8772313333333334,1,1,1,0,60,5,1.0,,0,0,4776,0.045,1
Rent,Ben Arous,0.83,1,,,0,1,1,1,100,4,0.8,0.0,1,0,4777,0.045,1
Rent,Hammamet,0.82,1,2599.0,0.5198,1,1,1,1,100,5,1.0,0.0,1,0,4778,0.044,1
Rent,La Marsa,0.95,1,3272.0,0.6544,1,1,0,1,70,4,0.8,,0,0,4779,0.044,1
Rent,Tunis,1.0,1,3512.0,0.7024,1,1,1,1,100,1,0.2,0.0,1,0,4780,0.044,0
Rent,Hammamet,0.82,1,1642.0,0.3284,1,1,1,1,100,1,0.2,1.0,1,1,4781,0.044,1
Rent,Ben Arous,0.83,1,4987.0,0.9974,1,1,1,1,100,4,0.8,0.0,1,1,4782,0.044,1
Buy,Ariana,0.88,1,635867.0,0.4239113333333333,1,1,1,0,60,1,0.2,,1,0,4783,0.043,0
Buy,Ariana,0.88,1,223464.0,0.148976,1,1,1,1,100,5,1.0,,0,1,4784,0.043,1
Buy,Hammamet,0.82,1,,,0,1,1,1,100,2,0.4,,1,0,4785,0.043,1
Buy,Bizerte,0.75,1,410227.0,0.27348466666666665,1,1,1,0,60,1,0.2,,0,1,4786,0.043,0
Rent,La Marsa,0.95,1,4579.0,0.9158,1,1,1,1,100,5,1.0,,0,0,4787,0.043,1
Rent,Tunis,1.0,1,1580.0,0.316,1,1,1,0,60,5,1.0,0.0,1,1,4788,0.042,1
Buy,Nabeul,0.78,1,541341.0,0.360894,1,1,1,1,100,4,0.8,,1,0,4789,0.042,0
Buy,Non précisée,0.2,0,1328024.0,0.8853493333333333,1,0,1,0,30,5,1.0,,1,1,4790,0.042,1
Rent,Nabeul,0.78,1,784.0,0.1568,1,1,1,1,100,3,0.6,,0,0,4791,0.042,0
Buy,Tunis,1.0,1,,,0,0,1,1,70,4,0.8,,1,1,4792,0.042,1
Rent,Hammamet,0.82,1,2635.0,0.527,1,1,1,1,100,5,1.0,0.0,1,0,4793,0.041,1
Rent,Unknown,0.3,0,3274.0,0.6548,1,0,1,1,70,1,0.2,0.0,1,0,4794,0.041,0
Buy,Non précisée,0.2,0,323023.0,0.21534866666666666,1,1,1,1,100,5,1.0,,1,0,4795,0.041,0
Buy,Sfax,0.85,1,180233.0,0.12015533333333334,1,1,1,1,100,3,0.6,,0,1,4796,0.041,0
Buy,Sousse,0.9,1,905967.0,0.603978,1,1,1,1,100,5,1.0,,1,1,4797,0.041,1
Buy,Non précisée,0.2,0,893676.0,0.595784,1,1,0,1,70,2,0.4,,0,1,4798,0.04,0
Rent,Monastir,0.8,1,1576.0,0.3152,1,0,1,1,70,5,1.0,,0,1,4799,0.04,1
Buy,Bizerte,0.75,1,675730.0,0.45048666666666665,1,1,1,1,100,1,0.2,,1,1,4800,0.04,1
Buy,Non précisée,0.2,0,301160.0,0.20077333333333333,1,0,0,1,40,3,0.6,,1,0,4801,0.04,0
Buy,Ben Arous,0.83,1,815788.0,0.5438586666666667,1,1,1,0,60,1,0.2,,0,1,4802,0.04,0
Buy,Non précisée,0.2,0,892743.0,0.595162,1,1,1,1,100,3,0.6,,0,1,4803,0.039,0
Rent,Bizerte,0.75,1,4447.0,0.8894,1,1,1,1,100,3,0.6,1.0,1,1,4804,0.039,1
Buy,Non précisée,0.2,0,,,0,1,0,0,30,2,0.4,,1,0,4805,0.039,0
Rent,Hammamet,0.82,1,2735.0,0.547,1,1,1,1,100,3,0.6,1.0,1,0,4806,0.039,1
Buy,Bizerte,0.75,1,195913.0,0.13060866666666668,1,1,1,1,100,0,0.0,,1,0,4807,0.039,0
Buy,Non précisée,0.2,0,,,0,1,1,1,100,0,0.0,,0,0,4808,0.038,0
Buy,Tunis,1.0,1,918741.0,0.612494,1,1,1,0,60,0,0.0,,0,0,4809,0.038,0
Rent,Unknown,0.3,0,914.0,0.1828,1,0,1,1,70,1,0.2,,0,0,4810,0.038,0
Rent,Ariana,0.88,1,3470.0,0.694,1,1,1,1,100,2,0.4,0.0,1,1,4811,0.038,1
Buy,Nabeul,0.78,1,746529.0,0.497686,1,1,1,0,60,5,1.0,,0,1,4812,0.038,1
Rent,Tunis,1.0,1,832.0,0.1664,1,1,1,1,100,0,0.0,0.0,1,0,4813,0.037,0
Rent,Sousse,0.9,1,4157.0,0.8314,1,1,1,1,100,4,0.8,,0,0,4814,0.037,1
Buy,Hammamet,0.82,1,,,0,1,1,0,60,2,0.4,,1,1,4815,0.037,0
Buy,Nabeul,0.78,1,304775.0,0.20318333333333333,1,1,0,1,70,0,0.0,,0,0,4816,0.037,0
Rent,Sousse,0.9,1,560.0,0.112,1,1,1,1,100,5,1.0,0.0,1,0,4817,0.037,1
Rent,Non précisée,0.2,0,3810.0,0.762,1,1,1,1,100,1,0.2,1.0,1,0,4818,0.036,0
Buy,Ben Arous,0.83,1,1335765.0,0.89051,1,1,1,1,100,4,0.8,,1,0,4819,0.036,1
Rent,Tunis,1.0,1,,,0,1,1,0,60,5,1.0,1.0,1,0,4820,0.036,1
Buy,Ben Arous,0.83,1,,,0,1,1,0,60,4,0.8,,1,1,4821,0.036,1
Buy,Nabeul,0.78,1,588747.0,0.392498,1,1,1,1,100,1,0.2,,0,1,4822,0.036,0
Buy,Sousse,0.9,1,596515.0,0.3976766666666667,1,1,1,1,100,5,1.0,,1,0,4823,0.035,1
Rent,Hammamet,0.82,1,4794.0,0.9588,1,1,0,1,70,1,0.2,1.0,1,0,4824,0.035,1
Rent,Sousse,0.9,1,1848.0,0.3696,1,0,1,1,70,4,0.8,1.0,1,1,4825,0.035,1
Rent,Ariana,0.88,1,,,0,1,1,1,100,2,0.4,1.0,1,0,4826,0.035,1
Rent,Sfax,0.85,1,2093.0,0.4186,1,1,1,1,100,3,0.6,0.0,1,0,4827,0.035,1
Buy,Hammamet,0.82,1,862384.0,0.5749226666666667,1,1,0,1,70,1,0.2,,1,1,4828,0.034,1
Buy,Unknown,0.3,0,,,0,1,1,0,60,5,1.0,,1,1,4829,0.034,1
Rent,Sfax,0.85,1,463.0,0.0926,1,1,0,1,70,0,0.0,0.0,1,0,4830,0.034,0
Rent,Hammamet,0.82,1,2072.0,0.4144,1,1,0,1,70,1,0.2,0.0,1,1,4831,0.034,0
Rent,Tunis,1.0,1,3612.0,0.7224,1,1,1,0,60,5,1.0,0.0,1,0,4832,0.034,1
Buy,Unknown,0.3,0,,,0,1,0,1,70,4,0.8,,0,1,4833,0.033,0
Buy,Nabeul,0.78,1,,,0,1,1,1,100,2,0.4,,1,1,4834,0.033,1
Rent,Bizerte,0.75,1,937.0,0.1874,1,1,1,1,100,1,0.2,,0,1,4835,0.033,0
